,Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Total Cost USD,Total Price USD
43838,997014,2,2017-09-23,1097685,40,231,5,GBP,1308.3000000000002,2845.0
43839,1291015,1,2018-07-14,578764,19,231,7,EUR,1831.6200000000001,3983.0
43840,1462002,1,2019-01-01,1861363,44,231,1,USD,261.66,569.0
43841,506005,2,2016-05-20,997457,0,1486,4,GBP,529.76,1152.0
43842,679009,1,2016-11-09,199120,4,1486,4,AUD,529.76,1152.0
43843,694010,3,2016-11-24,1818102,55,1486,1,USD,132.44,288.0
43844,715003,1,2016-12-15,914878,40,1486,7,GBP,927.0799999999999,2016.0
43845,728023,2,2016-12-28,556064,19,1486,5,EUR,662.2,1440.0
43846,783016,1,2017-02-21,2040948,54,1486,2,USD,264.88,576.0
43847,1059002,1,2017-11-24,1418618,51,1486,2,USD,264.88,576.0
43848,1098003,2,2018-01-02,1853251,0,1486,1,USD,132.44,288.0
43849,1099022,5,2018-01-03,1129179,40,1486,9,GBP,1191.96,2592.0
43850,1099025,1,2018-01-03,1562806,64,1486,2,USD,264.88,576.0
43851,1219014,2,2018-05-03,728022,29,1486,10,EUR,1324.4,2880.0
43852,1352007,1,2018-09-13,489501,24,1486,1,EUR,132.44,288.0
43853,1361007,4,2018-09-22,1898765,44,1486,1,USD,132.44,288.0
43854,1363015,1,2018-09-24,1837603,0,1486,1,USD,132.44,288.0
43855,1424015,3,2018-11-24,1499630,53,1486,2,USD,264.88,576.0
43856,1426002,2,2018-11-26,873244,34,1486,2,EUR,264.88,576.0
43857,1477019,1,2019-01-16,324163,0,1486,2,CAD,264.88,576.0
43858,1483023,2,2019-01-22,678665,18,1486,1,EUR,132.44,288.0
43859,1512050,1,2019-02-20,1813898,57,1486,5,USD,662.2,1440.0
43860,1519032,1,2019-02-27,1076661,39,1486,1,GBP,132.44,288.0
43861,1598013,5,2019-05-17,1688415,47,1486,4,USD,529.76,1152.0
43862,1617009,1,2019-06-05,1637773,0,1486,1,USD,132.44,288.0
43863,1623018,1,2019-06-11,1420237,43,1486,6,USD,794.64,1728.0
43864,1654020,1,2019-07-12,1609703,0,1486,4,USD,529.76,1152.0
43865,1659005,3,2019-07-17,1589348,49,1486,2,USD,264.88,576.0
43866,1669005,1,2019-07-27,1129799,39,1486,3,GBP,397.32,864.0
43867,1707016,1,2019-09-03,730335,0,1486,4,EUR,529.76,1152.0
43868,1780011,2,2019-11-15,1644716,47,1486,4,USD,529.76,1152.0
43869,1786002,3,2019-11-21,1112089,36,1486,7,GBP,927.0799999999999,2016.0
43870,1821049,1,2019-12-26,1064279,42,1486,2,GBP,264.88,576.0
43871,1828023,1,2020-01-02,194226,0,1486,3,AUD,397.32,864.0
43872,1835010,2,2020-01-09,1079159,40,1486,3,GBP,397.32,864.0
43873,1870027,4,2020-02-13,566465,22,1486,4,EUR,529.76,1152.0
43874,1981007,1,2020-06-03,444181,23,1486,2,EUR,264.88,576.0
43875,2007008,3,2020-06-29,1789699,53,1486,1,USD,132.44,288.0
43876,2166007,1,2020-12-05,1117944,0,1486,7,GBP,927.0799999999999,2016.0
43877,506006,1,2016-05-20,1566037,54,2133,1,USD,66.23,129.9
43878,532001,2,2016-06-15,1804844,56,2133,3,USD,198.69,389.70000000000005
43879,672007,5,2016-11-02,1099807,37,2133,1,GBP,66.23,129.9
43880,717018,6,2016-12-17,509138,24,2133,1,EUR,66.23,129.9
43881,729013,2,2016-12-29,725672,29,2133,3,EUR,198.69,389.70000000000005
43882,1103000,3,2018-01-07,525719,22,2133,1,EUR,66.23,129.9
43883,1282019,1,2018-07-05,1930107,64,2133,4,USD,264.92,519.6
43884,1514037,5,2019-02-22,672584,12,2133,8,EUR,529.84,1039.2
43885,1597007,1,2019-05-16,1319752,0,2133,2,USD,132.46,259.8
43886,1617012,2,2019-06-05,1092416,40,2133,2,GBP,132.46,259.8
43887,1898020,2,2020-03-12,167382,0,2133,2,AUD,132.46,259.8
43888,2222004,2,2021-01-30,1416995,64,2133,2,USD,132.46,259.8
43889,506007,1,2016-05-20,1790366,0,2457,3,USD,30.57,59.97
43890,556001,2,2016-07-09,2060666,55,2457,1,USD,10.19,19.99
43891,784009,1,2017-02-22,1780047,54,2457,1,USD,10.19,19.99
43892,1256004,6,2018-06-09,2032411,64,2457,1,USD,10.19,19.99
43893,1455003,3,2018-12-25,1833076,61,2457,3,USD,30.57,59.97
43894,1716006,4,2019-09-12,1247394,49,2457,2,USD,20.38,39.98
43895,1735012,3,2019-10-01,1256645,56,2457,7,USD,71.33,139.92999999999998
43896,1808006,2,2019-12-13,1486029,48,2457,7,USD,71.33,139.92999999999998
43897,507002,1,2016-05-21,1724660,66,2087,6,USD,2182.5,4746.0
43898,533009,1,2016-06-16,88785,4,2087,2,AUD,727.5,1582.0
43899,604004,6,2016-08-26,681898,18,2087,1,EUR,363.75,791.0
43900,647010,1,2016-10-08,921604,0,2087,2,GBP,727.5,1582.0
43901,651002,1,2016-10-12,672148,17,2087,2,EUR,727.5,1582.0
43902,652010,2,2016-10-13,855069,0,2087,3,EUR,1091.25,2373.0
43903,693002,1,2016-11-23,497679,19,2087,1,EUR,363.75,791.0
43904,716011,1,2016-12-16,2037906,63,2087,2,USD,727.5,1582.0
43905,721022,1,2016-12-21,634317,18,2087,4,EUR,1455.0,3164.0
43906,783000,2,2017-02-21,1909638,0,2087,1,USD,363.75,791.0
43907,785007,2,2017-02-23,1912666,51,2087,3,USD,1091.25,2373.0
43908,859003,1,2017-05-08,1109419,41,2087,1,GBP,363.75,791.0
43909,905001,2,2017-06-23,366856,8,2087,1,CAD,363.75,791.0
43910,923000,2,2017-07-11,345292,10,2087,5,CAD,1818.75,3955.0
43911,933007,2,2017-07-21,984471,39,2087,1,GBP,363.75,791.0
43912,1064007,1,2017-11-29,404359,24,2087,1,EUR,363.75,791.0
43913,1077003,3,2017-12-12,1832086,56,2087,8,USD,2910.0,6328.0
43914,1132002,2,2018-02-05,870990,33,2087,4,EUR,1455.0,3164.0
43915,1133011,3,2018-02-06,241230,0,2087,1,CAD,363.75,791.0
43916,1167003,3,2018-03-12,1887604,51,2087,1,USD,363.75,791.0
43917,1169012,3,2018-03-14,1738306,43,2087,5,USD,1818.75,3955.0
43918,1217002,5,2018-05-01,766850,29,2087,7,EUR,2546.25,5537.0
43919,1226003,2,2018-05-10,85974,5,2087,2,AUD,727.5,1582.0
43920,1254012,1,2018-06-07,1848290,61,2087,1,USD,363.75,791.0
43921,1323003,4,2018-08-15,777813,29,2087,2,EUR,727.5,1582.0
43922,1351000,2,2018-09-12,149955,5,2087,3,AUD,1091.25,2373.0
43923,1352017,3,2018-09-13,1227108,50,2087,6,USD,2182.5,4746.0
43924,1353005,1,2018-09-14,615131,0,2087,6,EUR,2182.5,4746.0
43925,1388008,1,2018-10-19,1343700,59,2087,1,USD,363.75,791.0
43926,1412012,2,2018-11-12,1153522,0,2087,2,GBP,727.5,1582.0
43927,1424014,1,2018-11-24,1670993,0,2087,3,USD,1091.25,2373.0
43928,1428027,4,2018-11-28,1938586,59,2087,4,USD,1455.0,3164.0
43929,1449054,1,2018-12-19,1566368,53,2087,1,USD,363.75,791.0
43930,1452089,2,2018-12-22,1549951,0,2087,2,USD,727.5,1582.0
43931,1455014,3,2018-12-25,718217,30,2087,7,EUR,2546.25,5537.0
43932,1461035,1,2018-12-31,342652,10,2087,4,CAD,1455.0,3164.0
43933,1465041,1,2019-01-04,1570733,64,2087,4,USD,1455.0,3164.0
43934,1491032,3,2019-01-30,1424211,55,2087,2,USD,727.5,1582.0
43935,1505045,2,2019-02-13,654485,18,2087,9,EUR,3273.75,7119.0
43936,1512011,1,2019-02-20,51314,5,2087,1,AUD,363.75,791.0
43937,1517027,1,2019-02-25,1990814,49,2087,1,USD,363.75,791.0
43938,1525023,1,2019-03-05,739625,29,2087,5,EUR,1818.75,3955.0
43939,1528017,3,2019-03-08,1839336,0,2087,3,USD,1091.25,2373.0
43940,1770005,1,2019-11-05,1788027,55,2087,2,USD,727.5,1582.0
43941,1784012,3,2019-11-19,84085,6,2087,7,AUD,2546.25,5537.0
43942,1784026,3,2019-11-19,1230348,55,2087,2,USD,727.5,1582.0
43943,1822027,1,2019-12-27,521809,23,2087,3,EUR,1091.25,2373.0
43944,1828050,1,2020-01-02,1921710,45,2087,4,USD,1455.0,3164.0
43945,1829025,3,2020-01-03,1789996,0,2087,3,USD,1091.25,2373.0
43946,1863035,3,2020-02-06,1516541,61,2087,3,USD,1091.25,2373.0
43947,1890032,1,2020-03-04,336562,0,2087,3,CAD,1091.25,2373.0
43948,2138000,1,2020-11-07,1589348,0,2087,3,USD,1091.25,2373.0
43949,2187008,2,2020-12-26,1934470,0,2087,7,USD,2546.25,5537.0
43950,507003,1,2016-05-21,524697,0,1549,4,EUR,515.52,1556.0
43951,581006,1,2016-08-03,1775279,0,1549,1,USD,128.88,389.0
43952,856008,3,2017-05-05,253505,9,1549,5,CAD,644.4,1945.0
43953,863002,2,2017-05-12,1716565,47,1549,6,USD,773.28,2334.0
43954,863007,1,2017-05-12,1239772,0,1549,7,USD,902.16,2723.0
43955,966005,2,2017-08-23,791753,30,1549,3,EUR,386.64,1167.0
43956,1043014,1,2017-11-08,2067182,47,1549,1,USD,128.88,389.0
43957,1094016,3,2017-12-29,1405105,45,1549,2,USD,257.76,778.0
43958,1358001,3,2018-09-19,1486608,0,1549,3,USD,386.64,1167.0
43959,1463016,3,2019-01-02,2022412,66,1549,1,USD,128.88,389.0
43960,1497012,1,2019-02-05,738874,29,1549,3,EUR,386.64,1167.0
43961,1517013,3,2019-02-25,1827897,0,1549,3,USD,386.64,1167.0
43962,1578002,1,2019-04-27,1574307,54,1549,8,USD,1031.04,3112.0
43963,1650022,3,2019-07-08,720460,29,1549,1,EUR,128.88,389.0
43964,1683003,5,2019-08-10,505485,26,1549,1,EUR,128.88,389.0
43965,1683007,2,2019-08-10,138332,0,1549,2,AUD,257.76,778.0
43966,1696016,1,2019-08-23,1923504,55,1549,7,USD,902.16,2723.0
43967,1732028,4,2019-09-28,1287333,64,1549,3,USD,386.64,1167.0
43968,1750002,3,2019-10-16,241230,9,1549,2,CAD,257.76,778.0
43969,1842016,1,2020-01-16,744512,29,1549,1,EUR,128.88,389.0
43970,1853002,1,2020-01-27,1878163,48,1549,3,USD,386.64,1167.0
43971,1872051,3,2020-02-15,1647919,47,1549,1,USD,128.88,389.0
43972,1963018,1,2020-05-16,1116568,37,1549,1,GBP,128.88,389.0
43973,2015001,2,2020-07-07,2098223,0,1549,5,USD,644.4,1945.0
43974,2141003,1,2020-11-10,485835,27,1549,6,EUR,773.28,2334.0
43975,2149001,3,2020-11-18,1208003,44,1549,1,USD,128.88,389.0
43976,2198004,4,2021-01-06,203191,8,1549,4,CAD,515.52,1556.0
43977,507005,1,2016-05-21,375384,10,2150,6,CAD,455.76,894.0
43978,1092034,1,2017-12-27,1858292,50,2150,2,USD,151.92,298.0
43979,1344011,1,2018-09-05,220723,9,2150,3,CAD,227.88,447.0
43980,1441016,3,2018-12-11,1488734,65,2150,1,USD,75.96,149.0
43981,1450039,1,2018-12-20,936889,42,2150,3,GBP,227.88,447.0
43982,1477005,1,2019-01-16,2074628,45,2150,1,USD,75.96,149.0
43983,1795014,3,2019-11-30,1858814,55,2150,1,USD,75.96,149.0
43984,1816064,1,2019-12-21,1982247,62,2150,8,USD,607.68,1192.0
43985,1900003,1,2020-03-14,1055801,0,2150,1,GBP,75.96,149.0
43986,507006,2,2016-05-21,1414050,57,487,5,USD,150.39999999999998,295.0
43987,717011,2,2016-12-17,1791044,64,487,3,USD,90.24,177.0
43988,747004,2,2017-01-16,871505,34,487,4,EUR,120.32,236.0
43989,882011,2,2017-05-31,876685,0,487,4,EUR,120.32,236.0
43990,1166000,1,2018-03-11,968433,39,487,5,GBP,150.39999999999998,295.0
43991,1354017,2,2018-09-15,540122,22,487,1,EUR,30.08,59.0
43992,1414009,2,2018-11-14,2005351,53,487,1,USD,30.08,59.0
43993,1468011,3,2019-01-07,1629879,59,487,2,USD,60.16,118.0
43994,1639023,1,2019-06-27,1944880,49,487,2,USD,60.16,118.0
43995,1654025,2,2019-07-12,1858284,47,487,3,USD,90.24,177.0
43996,1676010,1,2019-08-03,930705,42,487,3,GBP,90.24,177.0
43997,1714014,4,2019-09-10,180820,4,487,1,AUD,30.08,59.0
43998,1735003,3,2019-10-01,443143,19,487,4,EUR,120.32,236.0
43999,1737011,3,2019-10-03,1031068,40,487,3,GBP,90.24,177.0
44000,1757022,1,2019-10-23,1041465,37,487,2,GBP,60.16,118.0
44001,1821039,1,2019-12-26,685356,16,487,4,EUR,120.32,236.0
44002,2005009,6,2020-06-27,445975,22,487,7,EUR,210.56,413.0
44003,2179002,3,2020-12-18,1216454,54,487,3,USD,90.24,177.0
44004,2229006,3,2021-02-06,1893783,66,487,7,USD,210.56,413.0
44005,507008,1,2016-05-21,1591113,55,1035,4,USD,573.04,1124.0
44006,860004,1,2017-05-09,970480,0,1035,1,GBP,143.26,281.0
44007,1044012,2,2017-11-09,1670107,44,1035,2,USD,286.52,562.0
44008,1155015,3,2018-02-28,1409991,65,1035,1,USD,143.26,281.0
44009,1220005,1,2018-05-04,961833,0,1035,1,GBP,143.26,281.0
44010,1230007,5,2018-05-14,1878446,61,1035,2,USD,286.52,562.0
44011,1335003,2,2018-08-27,868292,32,1035,3,EUR,429.78,843.0
44012,1422010,3,2018-11-22,266399,9,1035,2,CAD,286.52,562.0
44013,1454037,2,2018-12-24,1625297,0,1035,6,USD,859.56,1686.0
44014,1519021,1,2019-02-27,1258056,56,1035,7,USD,1002.8199999999999,1967.0
44015,1605026,1,2019-05-24,1843780,56,1035,4,USD,573.04,1124.0
44016,1686014,2,2019-08-13,1603158,0,1035,2,USD,286.52,562.0
44017,1863038,2,2020-02-06,310464,10,1035,1,CAD,143.26,281.0
44018,507008,2,2016-05-21,1591113,55,966,1,USD,84.84,184.5
44019,684001,1,2016-11-14,717682,28,966,4,EUR,339.36,738.0
44020,1151019,1,2018-02-24,1559342,53,966,2,USD,169.68,369.0
44021,1158014,4,2018-03-03,1982856,44,966,1,USD,84.84,184.5
44022,1287006,1,2018-07-10,251084,9,966,3,CAD,254.52,553.5
44023,1668011,2,2019-07-26,1247375,50,966,3,USD,254.52,553.5
44024,1721001,3,2019-09-17,1328055,43,966,3,USD,254.52,553.5
44025,1732002,2,2019-09-28,1306739,55,966,8,USD,678.72,1476.0
44026,1813036,3,2019-12-18,1567347,51,966,1,USD,84.84,184.5
44027,1855009,3,2020-01-29,894737,0,966,3,EUR,254.52,553.5
44028,2010000,1,2020-07-02,367131,10,966,2,CAD,169.68,369.0
44029,2109004,2,2020-10-09,578764,23,966,3,EUR,254.52,553.5
44030,2219001,1,2021-01-27,1405778,62,966,5,USD,424.20000000000005,922.5
44031,507009,4,2016-05-21,2034922,43,1682,3,USD,12.39,26.97
44032,645004,1,2016-10-06,946719,42,1682,4,GBP,16.52,35.96
44033,650008,1,2016-10-11,868292,33,1682,1,EUR,4.13,8.99
44034,657008,1,2016-10-18,1255483,50,1682,3,USD,12.39,26.97
44035,680000,1,2016-11-10,1264875,45,1682,5,USD,20.65,44.95
44036,700000,7,2016-11-30,1923504,47,1682,2,USD,8.26,17.98
44037,705004,2,2016-12-05,1151790,41,1682,1,GBP,4.13,8.99
44038,719000,1,2016-12-19,1146241,37,1682,2,GBP,8.26,17.98
44039,729011,2,2016-12-29,824697,33,1682,1,EUR,4.13,8.99
44040,785010,1,2017-02-23,1491533,47,1682,7,USD,28.91,62.93
44041,955001,1,2017-08-12,18887,5,1682,1,AUD,4.13,8.99
44042,1034007,4,2017-10-30,917772,42,1682,2,GBP,8.26,17.98
44043,1100023,2,2018-01-04,1750528,44,1682,4,USD,16.52,35.96
44044,1130023,1,2018-02-03,76560,4,1682,9,AUD,37.17,80.91
44045,1141011,3,2018-02-14,1521733,66,1682,2,USD,8.26,17.98
44046,1170011,4,2018-03-15,2020722,65,1682,8,USD,33.04,71.92
44047,1255009,2,2018-06-08,756380,30,1682,1,EUR,4.13,8.99
44048,1281019,1,2018-07-04,1491814,59,1682,3,USD,12.39,26.97
44049,1343006,1,2018-09-04,1970218,56,1682,4,USD,16.52,35.96
44050,1378018,4,2018-10-09,1251931,0,1682,4,USD,16.52,35.96
44051,1388004,4,2018-10-19,1689813,44,1682,1,USD,4.13,8.99
44052,1392006,1,2018-10-23,2096104,50,1682,4,USD,16.52,35.96
44053,1431035,2,2018-12-01,1851881,43,1682,7,USD,28.91,62.93
44054,1444010,3,2018-12-14,65372,1,1682,1,AUD,4.13,8.99
44055,1447007,6,2018-12-17,866332,33,1682,7,EUR,28.91,62.93
44056,1450060,1,2018-12-20,1278642,53,1682,1,USD,4.13,8.99
44057,1455046,6,2018-12-25,1208968,61,1682,3,USD,12.39,26.97
44058,1461002,4,2018-12-31,1485415,55,1682,3,USD,12.39,26.97
44059,1463067,3,2019-01-02,348521,8,1682,3,CAD,12.39,26.97
44060,1487008,1,2019-01-26,672129,12,1682,6,EUR,24.78,53.94
44061,1511003,1,2019-02-19,913132,0,1682,3,GBP,12.39,26.97
44062,1517019,3,2019-02-25,1716821,0,1682,6,USD,24.78,53.94
44063,1518031,1,2019-02-26,1399159,49,1682,1,USD,4.13,8.99
44064,1519005,6,2019-02-27,1579183,64,1682,6,USD,24.78,53.94
44065,1536020,1,2019-03-16,1519854,49,1682,9,USD,37.17,80.91
44066,1585040,1,2019-05-04,192425,4,1682,4,AUD,16.52,35.96
44067,1588009,1,2019-05-07,2043646,44,1682,3,USD,12.39,26.97
44068,1594008,4,2019-05-13,680259,16,1682,1,EUR,4.13,8.99
44069,1613016,7,2019-06-01,741381,29,1682,2,EUR,8.26,17.98
44070,1617007,1,2019-06-05,1380698,0,1682,4,USD,16.52,35.96
44071,1618040,2,2019-06-06,1735191,54,1682,7,USD,28.91,62.93
44072,1625021,4,2019-06-13,1693753,63,1682,3,USD,12.39,26.97
44073,1637023,1,2019-06-25,1207035,63,1682,7,USD,28.91,62.93
44074,1645033,3,2019-07-03,1817444,0,1682,2,USD,8.26,17.98
44075,1659016,5,2019-07-17,1612511,50,1682,6,USD,24.78,53.94
44076,1662026,1,2019-07-20,401301,20,1682,1,EUR,4.13,8.99
44077,1672008,1,2019-07-30,1218135,51,1682,8,USD,33.04,71.92
44078,1680010,4,2019-08-07,370964,8,1682,4,CAD,16.52,35.96
44079,1689026,3,2019-08-16,1602459,50,1682,1,USD,4.13,8.99
44080,1704020,3,2019-08-31,859566,34,1682,1,EUR,4.13,8.99
44081,1716001,3,2019-09-12,1494306,64,1682,7,USD,28.91,62.93
44082,1716006,1,2019-09-12,1247394,49,1682,4,USD,16.52,35.96
44083,1721008,5,2019-09-17,1821463,63,1682,1,USD,4.13,8.99
44084,1726003,1,2019-09-22,1211218,57,1682,1,USD,4.13,8.99
44085,1736028,2,2019-10-02,1295537,50,1682,2,USD,8.26,17.98
44086,1742021,1,2019-10-08,1770497,44,1682,2,USD,8.26,17.98
44087,1745002,1,2019-10-11,96331,5,1682,3,AUD,12.39,26.97
44088,1760010,3,2019-10-26,1790366,0,1682,3,USD,12.39,26.97
44089,1781001,1,2019-11-16,288604,8,1682,1,CAD,4.13,8.99
44090,1795007,1,2019-11-30,267235,8,1682,3,CAD,12.39,26.97
44091,1808028,4,2019-12-13,1965288,55,1682,1,USD,4.13,8.99
44092,1815029,4,2019-12-20,1971558,0,1682,2,USD,8.26,17.98
44093,1816027,1,2019-12-21,1909425,53,1682,3,USD,12.39,26.97
44094,1820075,2,2019-12-25,1873593,43,1682,2,USD,8.26,17.98
44095,1821021,1,2019-12-26,1503301,50,1682,2,USD,8.26,17.98
44096,1829030,1,2020-01-03,1631350,65,1682,3,USD,12.39,26.97
44097,1850014,7,2020-01-24,1190983,42,1682,1,GBP,4.13,8.99
44098,1857014,4,2020-01-31,1495716,50,1682,1,USD,4.13,8.99
44099,1867002,3,2020-02-10,1190513,0,1682,3,GBP,12.39,26.97
44100,1871044,1,2020-02-14,216550,8,1682,4,CAD,16.52,35.96
44101,1873005,1,2020-02-16,938399,36,1682,2,GBP,8.26,17.98
44102,1876068,3,2020-02-19,1186890,42,1682,10,GBP,41.3,89.9
44103,1879013,3,2020-02-22,1443682,0,1682,2,USD,8.26,17.98
44104,1881018,1,2020-02-24,310143,9,1682,2,CAD,8.26,17.98
44105,1889006,2,2020-03-03,1577659,65,1682,1,USD,4.13,8.99
44106,1896021,2,2020-03-10,575184,22,1682,1,EUR,4.13,8.99
44107,1898006,1,2020-03-12,1412534,57,1682,4,USD,16.52,35.96
44108,1900014,1,2020-03-14,147228,4,1682,1,AUD,4.13,8.99
44109,1959012,1,2020-05-12,2060541,0,1682,3,USD,12.39,26.97
44110,1968015,1,2020-05-21,1618248,50,1682,3,USD,12.39,26.97
44111,1991009,3,2020-06-13,1860488,55,1682,5,USD,20.65,44.95
44112,1998011,1,2020-06-20,1278619,59,1682,7,USD,28.91,62.93
44113,2002011,1,2020-06-24,758280,29,1682,2,EUR,8.26,17.98
44114,2002012,1,2020-06-24,1020536,39,1682,1,GBP,4.13,8.99
44115,2075006,1,2020-09-05,395474,0,1682,6,CAD,24.78,53.94
44116,2138003,1,2020-11-07,527183,0,1682,1,EUR,4.13,8.99
44117,2185019,2,2020-12-24,299334,9,1682,2,CAD,8.26,17.98
44118,2196001,2,2021-01-04,1452039,55,1682,6,USD,24.78,53.94
44119,2217000,2,2021-01-25,1535357,0,1682,1,USD,4.13,8.99
44120,2236010,2,2021-02-13,1119069,40,1682,2,GBP,8.26,17.98
44121,2240005,3,2021-02-17,1094568,0,1682,4,GBP,16.52,35.96
44122,507014,2,2016-05-21,548183,24,1213,5,EUR,433.35,850.0
44123,632006,1,2016-09-23,1830019,0,1213,3,USD,260.01,510.0
44124,678008,3,2016-11-08,1018850,42,1213,4,GBP,346.68,680.0
44125,736007,1,2017-01-05,601173,16,1213,2,EUR,173.34,340.0
44126,1070009,4,2017-12-05,1823848,61,1213,6,USD,520.02,1020.0
44127,1129012,1,2018-02-02,552431,19,1213,1,EUR,86.67,170.0
44128,1144029,2,2018-02-17,432061,27,1213,4,EUR,346.68,680.0
44129,1233012,3,2018-05-17,2082335,0,1213,2,USD,173.34,340.0
44130,1260018,1,2018-06-13,1750513,47,1213,4,USD,346.68,680.0
44131,1445001,3,2018-12-15,2050933,57,1213,1,USD,86.67,170.0
44132,1603021,2,2019-05-22,1439502,0,1213,7,USD,606.69,1190.0
44133,1753049,1,2019-10-19,1596639,59,1213,6,USD,520.02,1020.0
44134,1781022,2,2019-11-16,1513795,49,1213,1,USD,86.67,170.0
44135,1800025,3,2019-12-05,938615,0,1213,2,GBP,173.34,340.0
44136,1813000,4,2019-12-18,1839940,47,1213,3,USD,260.01,510.0
44137,1869036,2,2020-02-12,1458301,55,1213,4,USD,346.68,680.0
44138,1875040,1,2020-02-18,1437978,0,1213,1,USD,86.67,170.0
44139,1879000,2,2020-02-22,1742261,50,1213,1,USD,86.67,170.0
44140,2021005,1,2020-07-13,823143,31,1213,7,EUR,606.69,1190.0
44141,2191006,1,2020-12-30,1389079,51,1213,3,USD,260.01,510.0
44142,2236011,1,2021-02-13,2063343,48,1213,2,USD,173.34,340.0
44143,509002,2,2016-05-23,2022162,63,16,5,USD,252.8,549.75
44144,607001,1,2016-08-29,1698831,57,16,3,USD,151.68,329.85
44145,868004,2,2017-05-17,2036099,63,16,1,USD,50.56,109.95
44146,920002,4,2017-07-08,1360467,0,16,2,USD,101.12,219.9
44147,941002,1,2017-07-29,1519309,44,16,1,USD,50.56,109.95
44148,1147004,3,2018-02-20,1307638,44,16,2,USD,101.12,219.9
44149,1170002,1,2018-03-15,365593,0,16,6,CAD,303.36,659.7
44150,1251004,2,2018-06-04,1830222,66,16,1,USD,50.56,109.95
44151,1276002,2,2018-06-29,1490044,50,16,1,USD,50.56,109.95
44152,1302002,3,2018-07-25,1337807,62,16,1,USD,50.56,109.95
44153,1366027,2,2018-09-27,382565,0,16,2,CAD,101.12,219.9
44154,1463060,2,2019-01-02,1226395,45,16,2,USD,101.12,219.9
44155,1690020,1,2019-08-17,1991497,47,16,2,USD,101.12,219.9
44156,1802012,1,2019-12-07,1107461,0,16,1,GBP,50.56,109.95
44157,1823050,1,2019-12-28,187301,5,16,1,AUD,50.56,109.95
44158,1829021,1,2020-01-03,1606628,51,16,1,USD,50.56,109.95
44159,1854019,1,2020-01-28,1886071,44,16,1,USD,50.56,109.95
44160,1863015,2,2020-02-06,997457,42,16,2,GBP,101.12,219.9
44161,1870022,7,2020-02-13,1567503,51,16,1,USD,50.56,109.95
44162,2219007,1,2021-01-27,1687668,0,16,6,USD,303.36,659.7
44163,2243020,2,2021-02-20,1282801,47,16,1,USD,50.56,109.95
44164,509004,1,2016-05-23,1670107,56,787,2,USD,9.68,19.0
44165,869012,2,2017-05-18,1950884,61,787,1,USD,4.84,9.5
44166,1464018,2,2019-01-03,1428214,64,787,8,USD,38.72,76.0
44167,1620009,2,2019-06-08,1525002,65,787,1,USD,4.84,9.5
44168,1632015,1,2019-06-20,1150193,42,787,1,GBP,4.84,9.5
44169,1742018,1,2019-10-08,2009243,0,787,8,USD,38.72,76.0
44170,2178000,1,2020-12-17,836435,0,787,5,EUR,24.2,47.5
44171,509004,3,2016-05-23,1670107,56,1053,2,USD,389.64,1176.0
44172,528009,1,2016-06-11,1349131,43,1053,2,USD,389.64,1176.0
44173,645004,3,2016-10-06,946719,42,1053,1,GBP,194.82,588.0
44174,685005,2,2016-11-15,985427,37,1053,5,GBP,974.0999999999999,2940.0
44175,1282004,2,2018-07-05,1908175,61,1053,1,USD,194.82,588.0
44176,1510009,2,2019-02-18,1777744,0,1053,1,USD,194.82,588.0
44177,1693024,2,2019-08-20,1989863,43,1053,2,USD,389.64,1176.0
44178,1707013,1,2019-09-03,2043708,63,1053,3,USD,584.46,1764.0
44179,1710003,1,2019-09-06,2085857,45,1053,2,USD,389.64,1176.0
44180,1751032,3,2019-10-17,374334,9,1053,4,CAD,779.28,2352.0
44181,1821024,1,2019-12-26,869200,31,1053,1,EUR,194.82,588.0
44182,1879030,1,2020-02-22,427098,24,1053,5,EUR,974.0999999999999,2940.0
44183,1956011,1,2020-05-09,1277723,49,1053,1,USD,194.82,588.0
44184,1980006,1,2020-06-02,1610770,0,1053,2,USD,389.64,1176.0
44185,2043004,1,2020-08-04,1971661,55,1053,1,USD,194.82,588.0
44186,2117000,2,2020-10-17,1322032,0,1053,5,USD,974.0999999999999,2940.0
44187,510000,1,2016-05-24,627709,0,2247,1,EUR,155.89,339.0
44188,951007,2,2017-08-08,1340193,48,2247,5,USD,779.4499999999999,1695.0
44189,983017,2,2017-09-09,2002888,44,2247,7,USD,1091.23,2373.0
44190,1483010,2,2019-01-22,1016260,38,2247,2,GBP,311.78,678.0
44191,1627010,1,2019-06-15,1378568,0,2247,2,USD,311.78,678.0
44192,510006,1,2016-05-24,1693175,55,622,8,USD,6083.04,18360.0
44193,729001,1,2016-12-29,1149875,0,622,4,GBP,3041.52,9180.0
44194,752009,3,2017-01-21,1127584,39,622,1,GBP,760.38,2295.0
44195,1091007,1,2017-12-26,1367691,47,622,2,USD,1520.76,4590.0
44196,1115004,3,2018-01-19,351879,8,622,1,CAD,760.38,2295.0
44197,1270013,1,2018-06-23,2070269,50,622,1,USD,760.38,2295.0
44198,1291010,1,2018-07-14,778259,0,622,1,EUR,760.38,2295.0
44199,1415001,1,2018-11-15,1235768,64,622,7,USD,5322.66,16065.0
44200,1455050,1,2018-12-25,1248847,59,622,3,USD,2281.14,6885.0
